customer_id,segment_name,recency,frequency,monetary,return_rate,recent_tickets
CUST00828,Dormant Customers,90,1,217.10510000000002,0.0,0.0
CUST00829,Loyal / Core Buyers,62,10,4365.2383,0.0,0.0
CUST00830,Dormant Customers,19,3,1018.8276,0.0,0.0
CUST00831,Dormant Customers,6,2,655.6567,0.0,2.0
CUST00832,Dormant Customers,0,1,602.112,0.0,0.0
CUST00833,Dormant Customers,67,1,582.8484,0.0,0.0
CUST00834,Dormant Customers,2,4,1223.1457,0.0,0.0
CUST00835,At-Risk Customers,157,9,4965.4536,0.1111111111111111,0.0
CUST00836,Dormant Customers,9,2,1299.1498,0.0,0.0
CUST00837,Dormant Customers,15,2,913.8678,0.0,0.0
CUST00838,Champions,9,6,3198.7472,0.0,1.0
CUST00839,At-Risk Customers,162,3,1756.4544,0.0,0.0
CUST00840,Loyal / Core Buyers,58,10,7146.637999999999,0.0,0.0
CUST00841,At-Risk Customers,99,8,6029.7625,0.125,0.0
CUST00842,Loyal / Core Buyers,71,5,4048.6962999999996,0.0,1.0
CUST00843,Dormant Customers,45,1,482.214,1.0,1.0
CUST00844,Dormant Customers,19,1,278.9632,0.0,0.0
CUST00845,At-Risk Customers,96,4,1878.3605,0.0,1.0
CUST00846,Champions,41,9,5948.5416000000005,0.1111111111111111,1.0
CUST00847,Champions,4,6,4118.0717,0.0,0.0
CUST00848,Dormant Customers,4,1,393.96959999999996,0.0,0.0
CUST00849,Champions,6,7,3180.2218,0.0,0.0
CUST00850,Dormant Customers,7,2,1592.4596999999999,0.5,1.0
CUST00851,Dormant Customers,0,2,859.4656,0.5,0.0
CUST00852,Loyal / Core Buyers,66,3,925.1006,0.0,0.0
CUST00853,Dormant Customers,61,1,169.03820000000002,0.0,1.0
CUST00854,At-Risk Customers,279,3,1741.9650000000001,0.0,0.0
CUST00855,Dormant Customers,292,1,349.6779000000001,0.0,0.0
CUST00856,Dormant Customers,135,1,1811.0304000000003,0.0,0.0
CUST00857,Loyal / Core Buyers,67,5,3658.8852,0.2,1.0
CUST00858,At-Risk Customers,90,3,1898.0142,0.0,0.0
CUST00859,At-Risk Customers,169,4,1513.4247,0.0,0.0
CUST00860,Dormant Customers,79,1,1074.7498,0.0,1.0
CUST00861,At-Risk Customers,170,3,1178.8862000000001,0.0,0.0
CUST00862,At-Risk Customers,453,4,2999.2362000000003,0.0,0.0
CUST00863,Champions,25,4,2432.3332,0.0,0.0
CUST00864,Loyal / Core Buyers,138,2,826.0287000000001,0.0,0.0
CUST00865,Loyal / Core Buyers,50,2,986.9278999999999,0.0,1.0
CUST00866,Dormant Customers,26,1,1203.8673999999999,0.0,0.0
CUST00867,Dormant Customers,15,1,191.08799999999997,0.0,1.0
CUST00868,Dormant Customers,20,1,499.54200000000003,0.0,0.0
CUST00869,At-Risk Customers,93,6,2142.8324000000002,0.16666666666666666,0.0
CUST00870,At-Risk Customers,86,7,4009.8938,0.0,0.0
CUST00871,At-Risk Customers,122,8,5937.3434,0.0,0.0
CUST00872,At-Risk Customers,125,3,1459.3414,0.0,0.0
CUST00873,Champions,3,4,3342.7766,0.0,0.0
CUST00874,Dormant Customers,21,1,388.7856,0.0,0.0
CUST00875,Dormant Customers,30,1,250.539,0.0,0.0
CUST00876,Loyal / Core Buyers,36,3,857.8162000000001,0.0,1.0
CUST00877,Loyal / Core Buyers,63,3,1615.1844,0.0,0.0
CUST00878,Loyal / Core Buyers,134,2,2431.8875999999996,0.0,0.0
CUST00879,At-Risk Customers,155,6,5028.9407,0.0,0.0
CUST00880,Champions,16,4,1919.1278,0.25,0.0
CUST00881,Champions,4,8,7396.9783,0.0,0.0
CUST00882,Loyal / Core Buyers,85,2,694.7731,0.0,1.0
CUST00883,At-Risk Customers,126,3,6225.6748,0.0,0.0
CUST00884,Dormant Customers,271,1,270.7882,0.0,0.0
CUST00885,Champions,31,8,5509.1756,0.125,0.0
CUST00886,Dormant Customers,1,5,1822.6668,0.2,0.0
CUST00887,Dormant Customers,9,3,1701.0884,0.0,0.0
CUST00888,At-Risk Customers,108,3,1615.1480999999999,0.0,0.0
CUST00889,Loyal / Core Buyers,44,3,1300.349,0.3333333333333333,0.0
CUST00890,Dormant Customers,24,1,593.6946,0.0,1.0
CUST00891,Dormant Customers,13,3,2368.9793,0.0,0.0
CUST00892,Dormant Customers,9,1,187.70960000000002,0.0,0.0
CUST00893,Loyal / Core Buyers,99,2,1429.1352,0.0,0.0
CUST00894,Loyal / Core Buyers,25,2,1353.4285,0.0,1.0
CUST00895,Loyal / Core Buyers,54,4,922.7893,0.0,1.0
CUST00896,Champions,10,9,6250.508699999999,0.1111111111111111,1.0
CUST00897,Dormant Customers,13,1,520.6055,0.0,0.0
CUST00898,At-Risk Customers,339,6,3148.5098,0.16666666666666666,0.0
CUST00899,Dormant Customers,187,1,471.213,1.0,0.0
CUST00900,Loyal / Core Buyers,58,2,931.2804,0.0,1.0
CUST00901,Frustrated / High-Complaint,35,4,1530.9511,0.0,2.0
CUST00902,Dormant Customers,6,1,936.2344,0.0,0.0
CUST00903,Dormant Customers,42,1,417.2387999999999,0.0,1.0
CUST00904,Champions,41,7,3912.3491000000004,0.2857142857142857,0.0
CUST00905,Champions,30,5,4167.6231,0.0,0.0
CUST00906,Loyal / Core Buyers,38,2,1095.1331,0.0,0.0
CUST00907,At-Risk Customers,220,3,2011.6739,0.0,0.0
CUST00908,Loyal / Core Buyers,27,2,2020.3526000000002,0.0,1.0
CUST00909,Dormant Customers,185,1,313.7214,1.0,0.0
CUST00910,Dormant Customers,127,1,755.9852,0.0,0.0
CUST00911,Champions,30,9,3822.1186,0.1111111111111111,0.0
CUST00912,Loyal / Core Buyers,138,2,1043.7703,0.0,0.0
CUST00913,At-Risk Customers,183,3,1202.0861,0.0,0.0
CUST00914,Loyal / Core Buyers,36,3,946.2984999999999,0.0,0.0
CUST00915,At-Risk Customers,113,4,1704.6535,0.0,0.0
CUST00916,Champions,20,5,3195.4439,0.2,1.0
CUST00917,At-Risk Customers,286,3,1252.2974,0.0,0.0
CUST00918,Loyal / Core Buyers,236,2,710.4858,0.0,0.0
CUST00919,Dormant Customers,10,2,1478.7088,0.0,1.0
CUST00920,Frustrated / High-Complaint,66,4,2686.4914,0.5,1.0
CUST00921,Dormant Customers,195,1,1201.554,1.0,0.0
CUST00922,Dormant Customers,11,1,916.596,0.0,0.0
CUST00923,Loyal / Core Buyers,57,7,3217.8348,0.0,1.0
CUST00924,Champions,44,4,1905.0641000000003,0.0,0.0
CUST00925,Dormant Customers,44,1,325.21299999999997,0.0,1.0
CUST00926,Dormant Customers,1,3,1354.2867999999999,0.0,1.0
CUST00927,Dormant Customers,343,1,395.4304,0.0,0.0
CUST00928,Dormant Customers,229,1,153.0085,0.0,0.0
CUST00929,Dormant Customers,43,1,289.7039,0.0,0.0
CUST00930,Loyal / Core Buyers,59,4,1593.1811,0.25,1.0
CUST00931,Dormant Customers,30,1,659.4816000000001,0.0,0.0
CUST00932,Dormant Customers,83,1,550.944,1.0,1.0
CUST00933,At-Risk Customers,205,3,1624.0965999999999,0.0,0.0
CUST00934,Champions,44,10,4709.0243,0.1,1.0
CUST00935,Champions,28,5,2299.5331000000006,0.0,0.0
CUST00936,Loyal / Core Buyers,35,2,1842.6418,0.0,1.0
CUST00937,At-Risk Customers,126,5,2806.0013999999996,0.0,0.0
CUST00938,Loyal / Core Buyers,26,3,3473.1234999999997,0.0,1.0
CUST00939,Dormant Customers,9,1,459.94620000000003,0.0,0.0
CUST00940,Frustrated / High-Complaint,236,2,1515.0042,1.0,0.0
CUST00941,At-Risk Customers,183,5,2595.0279,0.0,0.0
CUST00942,Dormant Customers,7,1,264.66700000000003,1.0,1.0
CUST00943,At-Risk Customers,346,5,2843.4157,0.0,0.0
CUST00944,Loyal / Core Buyers,74,6,3373.2197,0.16666666666666666,1.0
CUST00945,Dormant Customers,4,1,983.1348,0.0,0.0
CUST00946,Dormant Customers,173,1,330.7969,0.0,0.0
CUST00947,Champions,41,9,7660.5409,0.1111111111111111,0.0
CUST00948,Dormant Customers,79,1,831.276,0.0,0.0
CUST00949,Loyal / Core Buyers,130,2,1084.7889999999998,0.0,0.0
CUST00950,At-Risk Customers,209,3,3252.9265000000005,0.0,0.0
CUST00951,Dormant Customers,62,1,529.9272000000001,0.0,0.0
CUST00952,Champions,42,8,3272.9159,0.0,0.0
CUST00953,Dormant Customers,9,3,1153.5154000000002,0.3333333333333333,0.0
CUST00954,Loyal / Core Buyers,25,2,404.74710000000005,0.0,0.0
CUST00955,Loyal / Core Buyers,63,2,628.1779999999999,0.0,0.0
CUST00956,Champions,31,7,4022.9977,0.0,1.0
CUST00957,Loyal / Core Buyers,37,3,1096.8546999999999,0.3333333333333333,0.0
CUST00958,Loyal / Core Buyers,160,2,753.3326,0.0,0.0
CUST00959,Loyal / Core Buyers,63,7,2743.5712,0.14285714285714285,0.0
CUST00960,At-Risk Customers,146,4,3090.2535000000003,0.25,0.0
CUST00961,At-Risk Customers,151,6,2730.0414,0.16666666666666666,0.0
CUST00962,Dormant Customers,22,1,258.5634,1.0,1.0
CUST00963,Dormant Customers,103,1,423.19199999999995,0.0,0.0
CUST00964,At-Risk Customers,219,3,1586.8326,0.0,0.0
CUST00965,Dormant Customers,8,2,350.3264,0.0,2.0
CUST00966,Dormant Customers,40,1,1537.753,0.0,1.0
CUST00967,Frustrated / High-Complaint,218,2,1437.9501999999998,0.5,0.0
CUST00968,At-Risk Customers,98,6,4996.3373,0.0,1.0
CUST00969,Loyal / Core Buyers,31,4,1830.0466,0.0,0.0
CUST00970,At-Risk Customers,188,3,939.9830000000001,0.0,0.0
CUST00971,Loyal / Core Buyers,62,8,3561.043,0.0,0.0
CUST00972,Loyal / Core Buyers,64,5,4649.372,0.0,0.0
CUST00973,Champions,22,7,2228.031,0.0,0.0
CUST00974,Loyal / Core Buyers,79,5,2619.7271,0.2,0.0
CUST00975,Loyal / Core Buyers,50,4,1811.1234,0.0,0.0
CUST00976,Champions,5,7,3994.2407999999996,0.14285714285714285,0.0
CUST00977,Dormant Customers,5,2,1009.7939999999999,0.0,0.0
CUST00978,Dormant Customers,307,1,449.5992,0.0,0.0
CUST00979,At-Risk Customers,103,8,4610.0942000000005,0.0,0.0
CUST00980,Dormant Customers,81,1,364.32419999999996,0.0,0.0
CUST00981,At-Risk Customers,103,8,4399.4655999999995,0.0,0.0
CUST00982,At-Risk Customers,90,4,1264.06,0.0,0.0
CUST00983,Loyal / Core Buyers,256,2,1764.2038000000002,0.0,0.0
CUST00984,Loyal / Core Buyers,44,2,789.5138999999999,0.0,0.0
CUST00985,Dormant Customers,85,1,624.41,0.0,1.0
CUST00986,Loyal / Core Buyers,62,5,2283.2744000000002,0.0,0.0
CUST00987,Champions,7,5,4185.2738,0.0,1.0
CUST00988,Champions,3,6,3362.7387,0.0,0.0
CUST00989,At-Risk Customers,158,5,3167.1267,0.0,0.0
CUST00990,At-Risk Customers,167,8,4023.3347,0.125,0.0
CUST00991,Champions,41,11,8743.3858,0.0,0.0
CUST00992,At-Risk Customers,272,5,3215.5624,0.0,0.0
CUST00993,At-Risk Customers,164,7,6120.5963,0.0,0.0
CUST00994,Loyal / Core Buyers,52,5,3018.4831,0.0,0.0
CUST00995,At-Risk Customers,159,4,1688.2259,0.0,0.0
CUST00996,Champions,8,6,2617.8507,0.0,1.0
CUST00997,Dormant Customers,180,1,218.3195,0.0,0.0
CUST00998,Loyal / Core Buyers,63,4,2993.2342,0.0,0.0
CUST00999,At-Risk Customers,148,7,3439.7712,0.0,0.0
CUST01000,Loyal / Core Buyers,52,3,2006.798,0.0,0.0
CUST01001,At-Risk Customers,313,5,3316.7055,0.0,0.0
CUST01002,Loyal / Core Buyers,71,5,2231.4025,0.0,0.0
CUST01003,Dormant Customers,138,1,642.3416,0.0,0.0
CUST01004,At-Risk Customers,215,7,3914.8696,0.0,0.0
CUST01005,Dormant Customers,144,1,1090.3294,0.0,0.0
CUST01006,Dormant Customers,4,1,323.664,0.0,0.0
CUST01007,At-Risk Customers,86,4,1421.848,0.0,0.0
CUST01008,Dormant Customers,269,1,425.835,0.0,0.0
CUST01009,Dormant Customers,41,1,227.38519999999997,0.0,0.0
CUST01010,Dormant Customers,22,1,398.4675,0.0,0.0
CUST01011,At-Risk Customers,365,4,1445.1743999999999,0.0,0.0
CUST01012,Champions,30,4,2139.0536,0.25,1.0
CUST01013,Frustrated / High-Complaint,307,2,965.3802000000001,0.5,0.0
CUST01014,At-Risk Customers,137,7,2974.5116,0.0,0.0
CUST01015,Loyal / Core Buyers,39,3,1632.643,0.0,0.0
CUST01016,Dormant Customers,0,2,662.7758999999999,0.0,0.0
CUST01017,At-Risk Customers,133,5,3622.5227999999997,0.2,0.0
CUST01018,Dormant Customers,4,1,258.4064,0.0,1.0
CUST01019,Loyal / Core Buyers,290,2,731.4048,0.0,0.0
CUST01020,Dormant Customers,131,1,158.60909999999998,0.0,0.0
CUST01021,Dormant Customers,15,2,712.604,0.5,1.0
CUST01022,Loyal / Core Buyers,252,2,834.7872,0.0,0.0
CUST01023,Dormant Customers,204,1,720.6396000000001,0.0,0.0
CUST01024,Dormant Customers,20,1,255.56909999999996,0.0,0.0
CUST01025,Champions,29,5,4923.0105,0.2,1.0
CUST01026,Loyal / Core Buyers,65,2,449.12160000000006,0.0,0.0
CUST01027,Loyal / Core Buyers,58,4,3303.6908999999996,0.0,1.0
CUST01028,Dormant Customers,173,1,2079.104,0.0,0.0
CUST01029,At-Risk Customers,110,3,782.0126,0.0,0.0
CUST01030,Champions,32,11,6607.9647,0.0,0.0
CUST01031,At-Risk Customers,174,5,2024.4966,0.0,0.0
CUST01032,Dormant Customers,11,1,368.3842,0.0,0.0
CUST01033,Champions,14,10,3608.5348999999997,0.2,2.0
CUST01034,At-Risk Customers,100,9,3970.1831,0.0,0.0
CUST01035,Champions,5,7,2015.1224000000002,0.14285714285714285,0.0
CUST01036,At-Risk Customers,141,6,4358.2407,0.0,0.0
CUST01037,Dormant Customers,8,1,429.5529,0.0,0.0
CUST01038,Loyal / Core Buyers,52,4,1511.1571,0.0,1.0
CUST01039,At-Risk Customers,129,3,1476.7006000000001,0.3333333333333333,0.0
CUST01040,Dormant Customers,130,1,410.01869999999997,0.0,0.0
CUST01041,Dormant Customers,164,1,96.85000000000001,0.0,0.0
CUST01042,Dormant Customers,0,1,458.22,0.0,0.0
CUST01043,Dormant Customers,74,1,176.415,0.0,0.0
CUST01044,Dormant Customers,84,1,1670.3621999999998,0.0,0.0
CUST01045,Loyal / Core Buyers,143,2,1151.1698999999999,0.0,0.0
CUST01046,Dormant Customers,105,1,929.6010000000001,0.0,0.0
CUST01047,Dormant Customers,149,1,303.4746,0.0,0.0
CUST01048,Dormant Customers,128,1,585.7605,0.0,0.0
CUST01049,Dormant Customers,144,1,307.228,0.0,0.0
CUST01050,Dormant Customers,5,2,1464.6113,0.0,0.0
CUST01051,Loyal / Core Buyers,103,2,853.3895,0.0,0.0
CUST01052,Dormant Customers,173,1,725.5625,0.0,0.0
CUST01053,Loyal / Core Buyers,146,2,2418.5007,0.0,0.0
CUST01054,At-Risk Customers,176,5,1639.6080000000002,0.0,0.0
CUST01055,At-Risk Customers,206,4,4065.3253000000004,0.25,0.0
CUST01056,Loyal / Core Buyers,64,6,3972.3602,0.3333333333333333,1.0
CUST01057,Dormant Customers,2,1,751.4152,0.0,1.0
CUST01058,At-Risk Customers,110,3,1241.5423999999998,0.0,0.0
CUST01059,Dormant Customers,146,1,415.1868,0.0,0.0
CUST01060,Loyal / Core Buyers,52,2,1311.6462,0.0,1.0
CUST01061,Dormant Customers,2,3,1062.7927,0.0,0.0
CUST01062,At-Risk Customers,294,5,2454.1486,0.0,0.0
CUST01063,Dormant Customers,20,1,129.61,1.0,1.0
CUST01064,Dormant Customers,6,2,758.1605999999999,0.0,0.0
CUST01065,Dormant Customers,3,2,679.3398,0.0,0.0
CUST01066,Dormant Customers,11,1,629.0284,0.0,0.0
CUST01067,Loyal / Core Buyers,25,2,754.1949,0.0,0.0
CUST01068,At-Risk Customers,130,5,2925.5733,0.0,0.0
CUST01069,Dormant Customers,55,1,1070.4174,0.0,0.0
CUST01070,Champions,11,8,4057.6146,0.0,0.0
CUST01071,Dormant Customers,14,1,573.2062999999999,0.0,0.0
CUST01072,Dormant Customers,183,1,264.089,1.0,0.0
CUST01073,Loyal / Core Buyers,80,3,3549.8665,0.3333333333333333,1.0
CUST01074,At-Risk Customers,114,3,1373.0393,0.0,0.0
CUST01075,Frustrated / High-Complaint,26,2,1381.8749,1.0,2.0
CUST01076,Loyal / Core Buyers,83,6,1670.3192999999999,0.0,0.0
CUST01077,Dormant Customers,68,1,594.4235,0.0,0.0
CUST01078,Loyal / Core Buyers,156,2,591.2326,0.0,0.0
CUST01079,Dormant Customers,177,1,1649.6280000000002,0.0,0.0
CUST01080,At-Risk Customers,117,3,788.7991999999999,0.3333333333333333,0.0
CUST01081,Champions,19,4,2995.2237,0.25,0.0
CUST01082,Dormant Customers,35,1,779.8956,0.0,0.0
CUST01083,Loyal / Core Buyers,236,2,496.384,0.0,0.0
CUST01084,Loyal / Core Buyers,76,8,3460.6062,0.0,0.0
CUST01085,Dormant Customers,358,1,1160.939,0.0,0.0
CUST01086,Loyal / Core Buyers,71,5,2435.6205,0.2,1.0
CUST01087,Dormant Customers,2,1,587.6009999999999,1.0,1.0
CUST01088,Dormant Customers,0,1,209.63520000000003,0.0,0.0
CUST01089,Dormant Customers,25,1,192.38070000000002,0.0,0.0
CUST01090,Loyal / Core Buyers,144,2,949.2818,0.0,0.0
CUST01091,Dormant Customers,87,1,358.83399999999995,0.0,1.0
CUST01092,At-Risk Customers,196,9,5735.1005000000005,0.0,0.0
CUST01093,At-Risk Customers,285,3,979.5492999999999,0.0,0.0
CUST01094,Loyal / Core Buyers,72,6,3025.0225,0.0,0.0
CUST01095,Loyal / Core Buyers,41,2,774.0683999999999,0.0,0.0
CUST01096,Champions,3,6,3839.7588,0.16666666666666666,0.0
CUST01097,At-Risk Customers,233,5,2258.7056000000002,0.0,0.0
CUST01098,Loyal / Core Buyers,198,2,1278.4134,0.0,0.0
CUST01099,Champions,14,10,4146.6981,0.0,0.0
CUST01100,Dormant Customers,24,1,314.47040000000004,0.0,0.0
CUST01101,Dormant Customers,10,1,637.6317,0.0,0.0
CUST01102,Loyal / Core Buyers,79,7,3456.5544,0.0,0.0
CUST01103,Loyal / Core Buyers,76,4,2001.4598,0.0,1.0
CUST01104,At-Risk Customers,99,4,1294.7427,0.0,0.0
CUST01105,Loyal / Core Buyers,84,3,1094.3341,0.0,0.0
CUST01106,Dormant Customers,81,1,976.4893000000001,0.0,0.0
CUST01107,Loyal / Core Buyers,91,2,703.7954,0.0,0.0
CUST01108,Champions,40,4,1926.7813,0.0,0.0
CUST01109,Dormant Customers,25,1,170.7664,0.0,0.0
CUST01110,At-Risk Customers,260,6,2316.5648,0.0,0.0
CUST01111,At-Risk Customers,95,7,5628.8632,0.0,1.0
CUST01112,Loyal / Core Buyers,57,4,1772.8047000000001,0.0,1.0
CUST01113,At-Risk Customers,107,4,946.3777,0.25,0.0
CUST01114,Dormant Customers,147,1,549.0803999999999,0.0,0.0
CUST01115,Champions,17,10,4837.0702,0.1,2.0
CUST01116,Dormant Customers,54,1,1561.7771999999998,0.0,1.0
CUST01117,Champions,42,8,3951.6315999999997,0.0,0.0
CUST01118,At-Risk Customers,170,5,1485.3642,0.2,0.0
CUST01119,Dormant Customers,124,1,418.98879999999997,0.0,0.0
CUST01120,Loyal / Core Buyers,61,3,1932.2485000000001,0.3333333333333333,0.0
CUST01121,Dormant Customers,88,1,53.64,0.0,0.0
CUST01122,Dormant Customers,6,1,930.9685,0.0,0.0
CUST01123,Frustrated / High-Complaint,182,2,733.5409999999999,0.5,0.0
CUST01124,At-Risk Customers,172,9,4396.2451,0.0,0.0
CUST01125,At-Risk Customers,245,5,2944.2672000000002,0.2,0.0
CUST01126,Dormant Customers,16,2,1437.0268,0.0,0.0
CUST01127,Loyal / Core Buyers,130,2,560.3057,0.0,0.0
CUST01128,Dormant Customers,182,1,875.8967,0.0,0.0
CUST01129,Dormant Customers,157,1,412.3417,0.0,0.0
CUST01130,At-Risk Customers,99,4,1735.1295999999998,0.0,0.0
CUST01131,Champions,22,4,2737.3437000000004,0.0,1.0
CUST01132,Champions,4,6,4280.8506,0.0,0.0
CUST01133,Loyal / Core Buyers,36,2,549.4184,0.0,0.0
CUST01134,Loyal / Core Buyers,78,6,4360.7255,0.0,0.0
CUST01135,At-Risk Customers,93,3,2527.4178,0.0,0.0
CUST01136,At-Risk Customers,97,7,2916.4604,0.14285714285714285,1.0
CUST01137,At-Risk Customers,115,3,874.5847,0.3333333333333333,0.0
CUST01138,At-Risk Customers,134,5,1865.7933999999998,0.0,0.0
CUST01139,Dormant Customers,21,1,1634.8536,0.0,0.0
CUST01140,Champions,22,5,2918.0935999999997,0.0,1.0
CUST01141,Dormant Customers,115,1,560.196,0.0,0.0
CUST01142,Loyal / Core Buyers,40,2,751.0636,0.0,0.0
CUST01143,Dormant Customers,0,1,263.082,0.0,0.0
CUST01144,Loyal / Core Buyers,38,3,2488.9659,0.3333333333333333,0.0
CUST01145,At-Risk Customers,183,3,1500.6632,0.0,0.0
CUST01146,Champions,23,6,3710.9713,0.0,0.0
CUST01147,Champions,1,5,2178.7552,0.2,0.0
CUST01148,At-Risk Customers,128,9,5555.516500000001,0.1111111111111111,0.0
CUST01149,Loyal / Core Buyers,72,6,2233.9703,0.0,0.0
CUST01150,At-Risk Customers,167,5,1745.8195999999998,0.2,0.0
CUST01151,At-Risk Customers,105,4,2690.5239,0.0,0.0
CUST01152,Champions,1,7,5063.0988,0.0,1.0
CUST01153,Dormant Customers,33,1,428.65799999999996,1.0,1.0
CUST01154,Loyal / Core Buyers,55,4,1954.0202,0.0,0.0
CUST01155,Dormant Customers,1,4,1398.9082,0.5,2.0
CUST01156,Dormant Customers,7,4,1342.3644,0.0,0.0
CUST01157,Champions,0,5,2792.0538,0.4,0.0
CUST01158,Loyal / Core Buyers,42,3,3178.4301000000005,0.0,0.0
CUST01159,Loyal / Core Buyers,68,5,2167.5852999999997,0.0,0.0
CUST01160,At-Risk Customers,166,3,1076.0608000000002,0.0,0.0
CUST01161,At-Risk Customers,154,5,3937.1746,0.2,0.0
CUST01162,Loyal / Core Buyers,175,2,2263.1936,0.0,0.0
CUST01163,Dormant Customers,375,1,303.312,0.0,0.0
CUST01164,Dormant Customers,37,1,463.52639999999997,0.0,0.0
CUST01165,Loyal / Core Buyers,155,2,1228.7667,0.0,0.0
CUST01166,Champions,41,4,2605.8201,0.25,1.0
CUST01167,Champions,23,8,4251.734,0.0,0.0
CUST01168,Dormant Customers,14,1,357.34999999999997,0.0,0.0
CUST01169,Dormant Customers,54,1,757.5936,1.0,1.0
CUST01170,Loyal / Core Buyers,139,2,981.6346,0.0,0.0
CUST01171,Dormant Customers,132,1,364.9177,0.0,0.0
CUST01172,Champions,27,9,5810.740400000001,0.0,0.0
CUST01173,Loyal / Core Buyers,78,5,3075.4381000000003,0.0,0.0
CUST01174,At-Risk Customers,89,3,1365.3004,0.0,0.0
CUST01175,Loyal / Core Buyers,48,8,4088.8726,0.0,0.0
CUST01176,Dormant Customers,215,1,73.01,0.0,0.0
CUST01177,Loyal / Core Buyers,56,3,1700.3972,0.0,0.0
CUST01178,Loyal / Core Buyers,67,3,904.4780000000001,0.0,0.0
CUST01179,Dormant Customers,108,1,429.46400000000006,0.0,0.0
CUST01180,Frustrated / High-Complaint,23,2,1715.6274,1.0,2.0
CUST01181,Dormant Customers,137,1,207.42399999999998,0.0,0.0
CUST01182,At-Risk Customers,108,4,2342.7252,0.0,0.0
CUST01183,Dormant Customers,6,3,1213.0592000000001,0.3333333333333333,0.0
CUST01184,Loyal / Core Buyers,30,4,1631.4134,0.0,0.0
CUST01185,Champions,23,6,4750.592000000001,0.0,0.0
CUST01186,At-Risk Customers,153,3,2280.1535000000003,0.0,0.0
CUST01187,Loyal / Core Buyers,26,3,1243.5694,0.0,1.0
CUST01188,Frustrated / High-Complaint,92,2,288.7596,0.5,1.0
CUST01189,At-Risk Customers,161,3,2848.6687999999995,0.0,0.0
CUST01190,Champions,27,4,2040.3156,0.0,0.0
CUST01191,Dormant Customers,52,1,219.60530000000003,0.0,0.0
CUST01192,Champions,24,4,2078.4833,0.0,0.0
CUST01193,Dormant Customers,457,1,183.68839999999997,0.0,0.0
CUST01194,At-Risk Customers,85,3,1259.4013,0.3333333333333333,1.0
CUST01195,Dormant Customers,94,1,417.54789999999997,1.0,0.0
CUST01196,At-Risk Customers,111,3,2125.2331,0.3333333333333333,0.0
CUST01197,Loyal / Core Buyers,77,2,219.35880000000003,0.0,0.0
CUST01198,Dormant Customers,31,1,403.0564,0.0,1.0
CUST01199,At-Risk Customers,359,3,1700.9179999999997,0.3333333333333333,0.0
CUST01200,Dormant Customers,58,1,513.7846,0.0,0.0
CUST01201,At-Risk Customers,158,7,4695.2096,0.0,0.0
CUST01202,Dormant Customers,132,1,455.46899999999994,0.0,0.0
CUST01203,Loyal / Core Buyers,60,2,409.55760000000004,0.0,0.0
CUST01204,Loyal / Core Buyers,81,7,3240.6537,0.0,0.0
CUST01205,At-Risk Customers,262,4,1070.3707000000002,0.0,0.0
CUST01206,Dormant Customers,73,1,688.3464,0.0,0.0
CUST01207,Loyal / Core Buyers,110,2,398.39820000000003,0.0,0.0
CUST01208,At-Risk Customers,95,3,1029.1766000000002,0.0,0.0
CUST01209,Champions,14,6,2075.1174,0.16666666666666666,0.0
CUST01210,Dormant Customers,266,1,283.503,0.0,0.0
CUST01211,Champions,5,5,2157.514,0.2,2.0
CUST01212,Champions,20,6,3564.6689,0.3333333333333333,0.0
CUST01213,Dormant Customers,163,1,389.00390000000004,0.0,0.0
CUST01214,At-Risk Customers,124,4,5052.5025,0.0,0.0
CUST01215,Loyal / Core Buyers,80,4,2714.2609999999995,0.0,0.0
CUST01216,Dormant Customers,107,1,664.5145,0.0,0.0
CUST01217,Loyal / Core Buyers,163,2,1031.4423,0.0,0.0
CUST01218,Champions,0,5,3008.1359,0.0,0.0
CUST01219,Loyal / Core Buyers,86,2,540.826,0.0,1.0
CUST01220,Dormant Customers,98,1,843.7198000000001,0.0,0.0
CUST01221,Dormant Customers,13,1,271.484,0.0,0.0
CUST01222,Dormant Customers,18,1,1151.4144000000001,0.0,0.0
CUST01223,At-Risk Customers,118,6,2698.6303,0.0,0.0
CUST01224,Dormant Customers,33,1,673.4169999999999,0.0,0.0
CUST01225,Dormant Customers,97,1,601.6716,0.0,1.0
CUST01226,Champions,37,4,2191.7402,0.5,1.0
CUST01227,Champions,43,5,1987.2547,0.2,1.0
CUST01228,At-Risk Customers,212,4,2688.969,0.0,0.0
CUST01229,At-Risk Customers,147,4,1504.1891,0.25,0.0
CUST01230,Loyal / Core Buyers,112,2,980.722,0.0,0.0
CUST01231,Dormant Customers,226,1,811.8714,0.0,0.0
CUST01232,Loyal / Core Buyers,183,2,767.5654000000001,0.0,0.0
CUST01233,Loyal / Core Buyers,64,7,5141.591,0.0,0.0
CUST01234,At-Risk Customers,115,3,2286.469,0.0,0.0
CUST01235,At-Risk Customers,161,5,2503.8075,0.0,0.0
CUST01236,Champions,6,10,3793.1532,0.0,0.0
CUST01237,At-Risk Customers,103,3,928.9113,0.0,0.0
CUST01238,Loyal / Core Buyers,68,6,3648.7373,0.0,1.0
CUST01239,Dormant Customers,193,1,473.95200000000006,0.0,0.0
CUST01240,Dormant Customers,19,1,286.51259999999996,0.0,0.0
CUST01241,Dormant Customers,38,1,133.2576,0.0,0.0
CUST01242,Champions,29,9,7908.7149,0.1111111111111111,1.0
